fecha,id,tipo_elem,intensidad,ocupacion,carga,vmed,error,periodo_integracion,hora,dia_semana,is_weekend,is_rush_hour,is_holiday
2025-05-09 08:45:00,3488,M30,1929,7,46,83.0,N,15,8,4,0,1,0
2025-05-09 09:00:00,3488,M30,1860,8,44,81.0,N,15,9,4,0,1,0
2025-05-09 09:15:00,3488,M30,1892,7,45,82.0,N,15,9,4,0,1,0
2025-05-09 09:30:00,3488,M30,1876,8,45,81.0,N,15,9,4,0,1,0
2025-05-09 09:45:00,3488,M30,1761,7,43,83.0,N,15,9,4,0,1,0
2025-05-09 10:00:00,3488,M30,1747,8,42,80.0,N,15,10,4,0,0,0
2025-05-09 10:15:00,3488,M30,1732,7,41,82.0,N,15,10,4,0,0,0
2025-05-09 10:30:00,3488,M30,1708,6,42,81.0,N,15,10,4,0,0,0
2025-05-09 10:45:00,3488,M30,1684,7,40,80.0,N,15,10,4,0,0,0
2025-05-09 11:00:00,3488,M30,1920,8,45,81.0,N,15,11,4,0,0,0
2025-05-09 11:15:00,3488,M30,1948,8,47,82.0,N,15,11,4,0,0,0
2025-05-09 11:30:00,3488,M30,1972,8,47,79.0,N,15,11,4,0,0,0
2025-05-09 11:45:00,3488,M30,1976,7,47,82.0,N,15,11,4,0,0,0
2025-05-09 12:00:00,3488,M30,2096,9,50,80.0,N,15,12,4,0,0,0
2025-05-09 12:15:00,3488,M30,2040,8,49,79.0,N,15,12,4,0,0,0
2025-05-09 12:30:00,3488,M30,2193,8,53,80.0,N,15,12,4,0,0,0
2025-05-09 12:45:00,3488,M30,2239,9,53,78.0,N,15,12,4,0,0,0
2025-05-09 13:00:00,3488,M30,2085,9,49,80.0,N,15,13,4,0,0,0
2025-05-09 13:15:00,3488,M30,2272,9,54,80.0,N,15,13,4,0,0,0
2025-05-09 13:30:00,3488,M30,2473,11,59,78.0,N,15,13,4,0,0,0
2025-05-09 13:45:00,3488,M30,2464,10,60,78.0,N,15,13,4,0,0,0
2025-05-09 14:00:00,3488,M30,2536,10,59,77.0,N,15,14,4,0,1,0
2025-05-09 14:15:00,3488,M30,2509,12,60,77.0,N,15,14,4,0,1,0
2025-05-09 14:30:00,3488,M30,2748,11,64,75.0,N,15,14,4,0,1,0
2025-05-09 14:45:00,3488,M30,2880,11,67,76.0,N,15,14,4,0,1,0
2025-05-09 15:00:00,3488,M30,2819,13,65,75.0,N,15,15,4,0,1,0
2025-05-09 15:15:00,3488,M30,2692,10,62,78.0,N,15,15,4,0,1,0
2025-05-09 15:30:00,3488,M30,2969,17,73,61.0,N,15,15,4,0,1,0
2025-05-09 15:45:00,3488,M30,2036,42,68,24.0,N,15,15,4,0,1,0
2025-05-09 16:00:00,3488,M30,2116,42,69,21.0,N,15,16,4,0,1,0
2025-05-09 16:15:00,3488,M30,1835,36,61,37.0,N,15,16,4,0,1,0
2025-05-09 16:30:00,3488,M30,2076,37,67,36.0,N,15,16,4,0,1,0
2025-05-09 16:45:00,3488,M30,2048,36,65,38.0,N,15,16,4,0,1,0
2025-05-09 17:00:00,3488,M30,1885,41,66,31.0,N,15,17,4,0,0,0
2025-05-09 17:15:00,3488,M30,2072,33,64,36.0,N,15,17,4,0,0,0
2025-05-09 17:30:00,3488,M30,2409,15,59,64.0,N,15,17,4,0,0,0
2025-05-09 17:45:00,3488,M30,2453,12,57,69.0,N,15,17,4,0,0,0
2025-05-09 18:00:00,3488,M30,2544,12,60,71.0,N,15,18,4,0,1,0
2025-05-09 18:15:00,3488,M30,2360,10,56,75.0,N,15,18,4,0,1,0
2025-05-09 18:30:00,3488,M30,2290,9,53,76.0,N,15,18,4,0,1,0
2025-05-09 18:45:00,3488,M30,2237,9,55,73.0,N,15,18,4,0,1,0
2025-05-09 19:00:00,3488,M30,2285,9,53,77.0,N,15,19,4,0,1,0
2025-05-09 19:15:00,3488,M30,2292,11,55,78.0,N,15,19,4,0,1,0
2025-05-09 19:30:00,3488,M30,2436,11,56,75.0,N,15,19,4,0,1,0
2025-05-09 19:45:00,3488,M30,2220,7,53,80.0,N,15,19,4,0,1,0
2025-05-09 20:00:00,3488,M30,2276,9,53,77.0,N,15,20,4,0,1,0
2025-05-09 20:15:00,3488,M30,2268,8,53,78.0,N,15,20,4,0,1,0
2025-05-09 20:30:00,3488,M30,2437,10,57,75.0,N,15,20,4,0,1,0
2025-05-09 20:45:00,3488,M30,2168,9,52,78.0,N,15,20,4,0,1,0
2025-05-09 21:00:00,3488,M30,2103,9,52,79.0,N,15,21,4,0,0,0
2025-05-09 21:15:00,3488,M30,2028,8,49,80.0,N,15,21,4,0,0,0
2025-05-09 21:30:00,3488,M30,2000,8,48,78.0,N,15,21,4,0,0,0
2025-05-09 21:45:00,3488,M30,1965,8,47,79.0,N,15,21,4,0,0,0
2025-05-09 22:00:00,3488,M30,1844,8,45,78.0,N,15,22,4,0,0,0
2025-05-09 22:15:00,3488,M30,1520,7,41,81.0,N,15,22,4,0,0,0
2025-05-09 22:30:00,3488,M30,1755,7,42,80.0,N,15,22,4,0,0,0
2025-05-09 22:45:00,3488,M30,1540,5,36,81.0,N,15,22,4,0,0,0
2025-05-09 23:00:00,3488,M30,1209,4,30,82.0,N,15,23,4,0,0,0
2025-05-09 23:15:00,3488,M30,1392,4,34,84.0,N,15,23,4,0,0,0
2025-05-09 23:30:00,3488,M30,1537,5,37,81.0,N,15,23,4,0,0,0
2025-05-09 23:45:00,3488,M30,1448,5,35,82.0,N,15,23,4,0,0,0
2025-05-10 00:00:00,3488,M30,1220,4,29,83.0,N,15,0,5,1,0,0
2025-05-10 00:15:00,3488,M30,1352,4,34,83.0,N,15,0,5,1,0,0
2025-05-10 00:30:00,3488,M30,1172,5,29,82.0,N,15,0,5,1,0,0
2025-05-10 00:45:00,3488,M30,1220,5,30,85.0,N,15,0,5,1,0,0
2025-05-10 01:00:00,3488,M30,1080,4,26,84.0,N,15,1,5,1,0,0
2025-05-10 01:15:00,3488,M30,1064,4,26,85.0,N,15,1,5,1,0,0
2025-05-10 01:30:00,3488,M30,787,3,19,86.0,N,15,1,5,1,0,0
2025-05-10 01:45:00,3488,M30,768,2,20,84.0,N,15,1,5,1,0,0
2025-05-10 02:00:00,3488,M30,696,1,17,87.0,N,15,2,5,1,0,0
2025-05-10 02:15:00,3488,M30,644,2,17,87.0,N,15,2,5,1,0,0
2025-05-10 02:30:00,3488,M30,667,3,17,89.0,N,15,2,5,1,0,0
2025-05-10 02:45:00,3488,M30,620,1,15,89.0,N,15,2,5,1,0,0
2025-05-10 03:00:00,3488,M30,568,1,15,90.0,N,15,3,5,1,0,0
2025-05-10 03:15:00,3488,M30,464,1,11,87.0,N,15,3,5,1,0,0
2025-05-10 03:30:00,3488,M30,408,1,10,89.0,N,15,3,5,1,0,0
2025-05-10 03:45:00,3488,M30,496,1,13,87.0,N,15,3,5,1,0,0
2025-05-10 04:00:00,3488,M30,460,1,10,90.0,N,15,4,5,1,0,0
2025-05-10 04:15:00,3488,M30,424,1,10,91.0,N,15,4,5,1,0,0
2025-05-10 04:30:00,3488,M30,420,1,9,90.0,N,15,4,5,1,0,0
2025-05-10 04:45:00,3488,M30,391,1,10,88.0,N,15,4,5,1,0,0
2025-05-10 05:00:00,3488,M30,419,1,10,86.0,N,15,5,5,1,0,0
2025-05-10 05:15:00,3488,M30,384,2,9,90.0,N,15,5,5,1,0,0
2025-05-10 05:30:00,3488,M30,425,0,10,90.0,N,15,5,5,1,0,0
2025-05-10 05:45:00,3488,M30,408,2,10,92.0,N,15,5,5,1,0,0
2025-05-10 06:00:00,3488,M30,520,1,13,93.0,N,15,6,5,1,0,0
2025-05-10 06:15:00,3488,M30,548,2,13,90.0,N,15,6,5,1,0,0
2025-05-10 06:30:00,3488,M30,568,2,13,87.0,N,15,6,5,1,0,0
2025-05-10 06:45:00,3488,M30,641,2,15,89.0,N,15,6,5,1,0,0
2025-05-10 07:00:00,3488,M30,717,2,18,86.0,N,15,7,5,1,1,0
2025-05-10 07:15:00,3488,M30,709,2,17,84.0,N,15,7,5,1,1,0
2025-05-10 07:30:00,3488,M30,620,2,16,84.0,N,15,7,5,1,1,0
2025-05-10 07:45:00,3488,M30,580,2,14,85.0,N,15,7,5,1,1,0
2025-05-10 08:00:00,3488,M30,756,3,19,85.0,N,15,8,5,1,1,0
2025-05-10 08:15:00,3488,M30,937,3,23,82.0,N,15,8,5,1,1,0
2025-05-10 08:30:00,3488,M30,948,4,23,83.0,N,15,8,5,1,1,0
2025-05-10 08:45:00,3488,M30,1009,4,26,85.0,N,15,8,5,1,1,0
2025-05-10 09:00:00,3488,M30,800,3,26,87.0,N,15,9,5,1,1,0
2025-05-10 09:15:00,3488,M30,840,6,31,86.0,N,15,9,5,1,1,0
2025-05-10 09:30:00,3488,M30,1000,8,37,84.0,N,15,9,5,1,1,0
2025-05-10 09:45:00,3488,M30,1104,7,36,82.0,N,15,9,5,1,1,0
2025-05-10 10:00:00,3488,M30,1532,6,36,83.0,N,15,10,5,1,0,0
2025-05-10 10:15:00,3488,M30,1668,8,41,81.0,N,15,10,5,1,0,0
2025-05-10 10:30:00,3488,M30,1556,6,38,82.0,N,15,10,5,1,0,0
2025-05-10 10:45:00,3488,M30,1604,6,39,82.0,N,15,10,5,1,0,0
2025-05-10 11:00:00,3488,M30,1880,8,45,82.0,N,15,11,5,1,0,0
2025-05-10 11:15:00,3488,M30,1624,7,40,80.0,N,15,11,5,1,0,0
2025-05-10 11:30:00,3488,M30,1752,7,42,81.0,N,15,11,5,1,0,0
2025-05-10 11:45:00,3488,M30,1836,6,44,82.0,N,15,11,5,1,0,0
2025-05-10 12:00:00,3488,M30,1844,8,44,83.0,N,15,12,5,1,0,0
2025-05-10 12:15:00,3488,M30,2068,8,50,80.0,N,15,12,5,1,0,0
2025-05-10 12:30:00,3488,M30,2119,8,50,78.0,N,15,12,5,1,0,0
2025-05-10 12:45:00,3488,M30,1960,8,46,81.0,N,15,12,5,1,0,0
2025-05-10 13:00:00,3488,M30,2109,9,51,77.0,N,15,13,5,1,0,0
2025-05-10 13:15:00,3488,M30,2196,10,53,79.0,N,15,13,5,1,0,0
2025-05-10 13:30:00,3488,M30,1488,11,51,79.0,N,15,13,5,1,0,0
2025-05-10 13:45:00,3488,M30,1440,11,52,79.0,N,15,13,5,1,0,0
2025-05-10 14:00:00,3488,M30,1376,11,51,78.0,N,15,14,5,1,1,0
2025-05-10 14:15:00,3488,M30,1484,12,53,79.0,N,15,14,5,1,1,0
2025-05-10 14:30:00,3488,M30,1392,12,67,80.0,N,15,14,5,1,1,0
2025-05-10 14:45:00,3488,M30,1785,9,59,85.0,N,15,14,5,1,1,0
2025-05-10 15:00:00,3488,M30,1851,7,44,85.0,N,15,15,5,1,1,0
2025-05-10 15:15:00,3488,M30,1729,6,41,85.0,N,15,15,5,1,1,0
2025-05-10 15:30:00,3488,M30,1745,6,42,83.0,N,15,15,5,1,1,0
2025-05-10 15:45:00,3488,M30,1572,7,37,84.0,N,15,15,5,1,1,0
2025-05-10 16:00:00,3488,M30,1400,6,33,86.0,N,15,16,5,1,1,0
2025-05-10 16:15:00,3488,M30,1452,7,35,85.0,N,15,16,5,1,1,0
2025-05-10 16:30:00,3488,M30,1672,5,40,84.0,N,15,16,5,1,1,0
2025-05-10 16:45:00,3488,M30,1552,5,37,84.0,N,15,16,5,1,1,0
2025-05-10 17:00:00,3488,M30,1489,5,36,84.0,N,15,17,5,1,0,0
2025-05-10 17:15:00,3488,M30,1609,4,39,86.0,N,15,17,5,1,0,0
2025-05-10 17:30:00,3488,M30,1800,7,43,84.0,N,15,17,5,1,0,0
2025-05-10 17:45:00,3488,M30,1633,6,40,83.0,N,15,17,5,1,0,0
2025-05-10 18:00:00,3488,M30,1760,6,42,83.0,N,15,18,5,1,1,0
2025-05-10 18:15:00,3488,M30,1824,10,44,82.0,N,15,18,5,1,1,0
2025-05-10 18:30:00,3488,M30,2028,8,47,80.0,N,15,18,5,1,1,0
2025-05-10 18:45:00,3488,M30,1909,7,46,81.0,N,15,18,5,1,1,0
2025-05-10 19:00:00,3488,M30,2112,8,51,80.0,N,15,19,5,1,1,0
2025-05-10 19:15:00,3488,M30,1948,10,48,81.0,N,15,19,5,1,1,0
2025-05-10 19:30:00,3488,M30,1777,6,43,81.0,N,15,19,5,1,1,0
2025-05-10 19:45:00,3488,M30,1800,7,42,81.0,N,15,19,5,1,1,0
2025-05-10 20:00:00,3488,M30,1428,9,47,82.0,N,15,20,5,1,1,0
2025-05-10 20:15:00,3488,M30,1781,6,42,84.0,N,15,20,5,1,1,0
2025-05-10 20:30:00,3488,M30,1960,7,47,81.0,N,15,20,5,1,1,0
2025-05-10 20:45:00,3488,M30,1496,7,42,82.0,N,15,20,5,1,1,0
2025-05-10 21:00:00,3488,M30,1109,9,41,81.0,N,15,21,5,1,0,0
2025-05-10 21:15:00,3488,M30,1149,9,49,79.0,N,15,21,5,1,0,0
2025-05-10 21:30:00,3488,M30,1188,9,47,79.0,N,15,21,5,1,0,0
2025-05-10 21:45:00,3488,M30,1480,8,42,79.0,N,15,21,5,1,0,0
2025-05-10 22:00:00,3488,M30,1184,8,39,79.0,N,15,22,5,1,0,0
2025-05-10 22:15:00,3488,M30,1295,9,45,78.0,N,15,22,5,1,0,0
2025-05-10 22:30:00,3488,M30,1108,9,41,79.0,N,15,22,5,1,0,0
2025-05-10 22:45:00,3488,M30,924,8,35,81.0,N,15,22,5,1,0,0
2025-05-10 23:00:00,3488,M30,920,7,32,83.0,N,15,23,5,1,0,0
2025-05-10 23:15:00,3488,M30,895,7,34,79.0,N,15,23,5,1,0,0
2025-05-10 23:30:00,3488,M30,936,7,34,83.0,N,15,23,5,1,0,0
2025-05-10 23:45:00,3488,M30,1012,7,39,81.0,N,15,23,5,1,0,0
2025-05-11 00:00:00,3488,M30,1316,7,45,80.0,N,15,0,6,1,0,0
2025-05-11 00:15:00,3488,M30,1348,5,33,82.0,N,15,0,6,1,0,0
2025-05-11 00:30:00,3488,M30,1276,5,31,83.0,N,15,0,6,1,0,0
2025-05-11 00:45:00,3488,M30,1171,5,32,83.0,N,15,0,6,1,0,0
2025-05-11 01:00:00,3488,M30,1020,4,27,85.0,N,15,1,6,1,0,0
2025-05-11 01:15:00,3488,M30,804,5,23,85.0,N,15,1,6,1,0,0
2025-05-11 01:30:00,3488,M30,676,4,24,84.0,N,15,1,6,1,0,0
2025-05-11 01:45:00,3488,M30,531,3,22,86.0,N,15,1,6,1,0,0
2025-05-11 02:00:00,3488,M30,552,4,20,89.0,N,15,2,6,1,0,0
2025-05-11 02:15:00,3488,M30,524,4,17,88.0,N,15,2,6,1,0,0
2025-05-11 02:30:00,3488,M30,416,4,16,89.0,N,15,2,6,1,0,0
2025-05-11 02:45:00,3488,M30,464,3,18,87.0,N,15,2,6,1,0,0
2025-05-11 03:00:00,3488,M30,525,2,13,88.0,N,15,3,6,1,0,0
2025-05-11 03:15:00,3488,M30,576,2,14,88.0,N,15,3,6,1,0,0
2025-05-11 03:30:00,3488,M30,524,2,12,86.0,N,15,3,6,1,0,0
2025-05-11 03:45:00,3488,M30,485,2,12,89.0,N,15,3,6,1,0,0
2025-05-11 04:00:00,3488,M30,405,1,10,87.0,N,15,4,6,1,0,0
2025-05-11 04:15:00,3488,M30,353,0,8,89.0,N,15,4,6,1,0,0
2025-05-11 04:30:00,3488,M30,367,1,8,88.0,N,15,4,6,1,0,0
2025-05-11 04:45:00,3488,M30,391,1,9,90.0,N,15,4,6,1,0,0
2025-05-11 05:00:00,3488,M30,373,1,10,91.0,N,15,5,6,1,0,0
2025-05-11 05:15:00,3488,M30,328,1,8,91.0,N,15,5,6,1,0,0
2025-05-11 05:30:00,3488,M30,317,1,7,88.0,N,15,5,6,1,0,0
2025-05-11 05:45:00,3488,M30,375,1,10,89.0,N,15,5,6,1,0,0
2025-05-11 06:00:00,3488,M30,392,1,9,90.0,N,15,6,6,1,0,0
2025-05-11 06:15:00,3488,M30,432,1,11,91.0,N,15,6,6,1,0,0
2025-05-11 06:30:00,3488,M30,511,2,13,90.0,N,15,6,6,1,0,0
2025-05-11 06:45:00,3488,M30,560,1,14,90.0,N,15,6,6,1,0,0
2025-05-11 07:00:00,3488,M30,605,2,15,87.0,N,15,7,6,1,1,0
2025-05-11 07:15:00,3488,M30,572,2,14,88.0,N,15,7,6,1,1,0
2025-05-11 07:30:00,3488,M30,568,2,14,88.0,N,15,7,6,1,1,0
2025-05-11 07:45:00,3488,M30,521,2,12,89.0,N,15,7,6,1,1,0
2025-05-11 08:00:00,3488,M30,528,2,12,90.0,N,15,8,6,1,1,0
2025-05-11 08:15:00,3488,M30,672,2,16,89.0,N,15,8,6,1,1,0
2025-05-11 08:30:00,3488,M30,744,3,17,89.0,N,15,8,6,1,1,0
2025-05-11 08:45:00,3488,M30,821,2,20,89.0,N,15,8,6,1,1,0
2025-05-11 09:00:00,3488,M30,912,3,23,87.0,N,15,9,6,1,1,0
2025-05-11 09:15:00,3488,M30,920,3,22,87.0,N,15,9,6,1,1,0
2025-05-11 09:30:00,3488,M30,964,3,24,86.0,N,15,9,6,1,1,0
2025-05-11 09:45:00,3488,M30,1121,4,27,89.0,N,15,9,6,1,1,0
2025-05-11 10:00:00,3488,M30,1305,5,32,86.0,N,15,10,6,1,0,0
2025-05-11 10:15:00,3488,M30,1397,5,33,85.0,N,14,10,6,1,0,0
2025-05-11 10:30:00,3488,M30,1457,5,36,86.0,N,15,10,6,1,0,0
2025-05-11 10:45:00,3488,M30,1500,5,36,85.0,N,15,10,6,1,0,0
2025-05-11 11:00:00,3488,M30,1645,6,40,85.0,N,15,11,6,1,0,0
2025-05-11 11:15:00,3488,M30,1424,5,34,84.0,N,15,11,6,1,0,0
2025-05-11 11:30:00,3488,M30,1748,6,42,81.0,N,15,11,6,1,0,0
2025-05-11 11:45:00,3488,M30,1724,6,42,83.0,N,15,11,6,1,0,0
2025-05-11 12:00:00,3488,M30,1752,6,42,83.0,N,15,12,6,1,0,0
2025-05-11 12:15:00,3488,M30,1712,9,40,81.0,N,15,12,6,1,0,0
2025-05-11 12:30:00,3488,M30,1679,5,40,83.0,N,15,12,6,1,0,0
2025-05-11 12:45:00,3488,M30,1779,6,43,82.0,N,15,12,6,1,0,0
2025-05-11 13:00:00,3488,M30,2132,9,51,81.0,N,15,13,6,1,0,0
2025-05-11 13:15:00,3488,M30,2045,7,48,80.0,N,15,13,6,1,0,0
2025-05-11 13:30:00,3488,M30,2020,8,50,84.0,N,15,13,6,1,0,0
2025-05-11 13:45:00,3488,M30,2208,8,52,82.0,N,15,13,6,1,0,0
2025-05-11 14:00:00,3488,M30,2080,7,50,81.0,N,15,14,6,1,1,0
2025-05-11 14:15:00,3488,M30,2200,8,52,81.0,N,15,14,6,1,1,0
2025-05-11 14:30:00,3488,M30,2162,9,52,82.0,N,15,14,6,1,1,0
2025-05-11 14:45:00,3488,M30,1956,7,48,84.0,N,15,14,6,1,1,0
2025-05-11 15:00:00,3488,M30,1748,7,41,85.0,N,15,15,6,1,1,0
2025-05-11 15:15:00,3488,M30,1777,7,42,84.0,N,15,15,6,1,1,0
2025-05-11 15:30:00,3488,M30,1712,6,41,85.0,N,15,15,6,1,1,0
2025-05-11 15:45:00,3488,M30,1597,5,37,83.0,N,15,15,6,1,1,0
2025-05-11 16:00:00,3488,M30,1660,6,39,85.0,N,15,16,6,1,1,0
2025-05-11 16:15:00,3488,M30,1700,7,45,86.0,N,15,16,6,1,1,0
2025-05-11 16:30:00,3488,M30,1624,7,44,85.0,N,15,16,6,1,1,0
2025-05-11 16:45:00,3488,M30,1241,4,37,86.0,N,15,16,6,1,1,0
2025-05-11 17:00:00,3488,M30,1101,8,41,85.0,N,15,17,6,1,0,0
2025-05-11 17:15:00,3488,M30,1260,6,39,86.0,N,15,17,6,1,0,0
2025-05-11 17:30:00,3488,M30,1620,6,39,84.0,N,15,17,6,1,0,0
2025-05-11 17:45:00,3488,M30,1664,6,41,83.0,N,15,17,6,1,0,0
2025-05-11 18:00:00,3488,M30,1547,6,43,83.0,N,15,18,6,1,1,0
2025-05-11 18:15:00,3488,M30,1576,8,40,83.0,N,15,18,6,1,1,0
2025-05-11 18:30:00,3488,M30,1132,8,44,83.0,N,15,18,6,1,1,0
2025-05-11 18:45:00,3488,M30,1285,9,47,80.0,N,15,18,6,1,1,0
2025-05-11 19:00:00,3488,M30,1435,10,48,81.0,N,15,19,6,1,1,0
2025-05-11 19:15:00,3488,M30,2123,11,51,80.0,N,15,19,6,1,1,0
2025-05-11 19:30:00,3488,M30,2004,7,47,81.0,N,15,19,6,1,1,0
2025-05-11 19:45:00,3488,M30,1933,7,45,82.0,N,15,19,6,1,1,0
2025-05-11 20:00:00,3488,M30,1836,8,45,80.0,N,15,20,6,1,1,0
2025-05-11 20:15:00,3488,M30,1921,8,47,80.0,N,15,20,6,1,1,0
2025-05-11 20:30:00,3488,M30,1465,6,43,82.0,N,15,20,6,1,1,0
2025-05-11 20:45:00,3488,M30,1187,9,44,81.0,N,15,20,6,1,1,0
2025-05-11 21:00:00,3488,M30,1173,8,40,83.0,N,15,21,6,1,0,0
2025-05-11 21:15:00,3488,M30,1132,8,45,81.0,N,15,21,6,1,0,0
2025-05-11 21:30:00,3488,M30,1084,9,56,81.0,N,15,21,6,1,0,0
2025-05-11 21:45:00,3488,M30,1573,7,43,81.0,N,15,21,6,1,0,0
2025-05-11 22:00:00,3488,M30,1708,6,40,80.0,N,15,22,6,1,0,0
2025-05-11 22:15:00,3488,M30,1800,7,44,79.0,N,15,22,6,1,0,0
2025-05-11 22:30:00,3488,M30,1584,6,37,83.0,N,15,22,6,1,0,0
2025-05-11 22:45:00,3488,M30,1372,6,34,83.0,N,15,22,6,1,0,0
2025-05-11 23:00:00,3488,M30,1128,6,33,84.0,N,15,23,6,1,0,0
2025-05-11 23:15:00,3488,M30,916,4,26,83.0,N,15,23,6,1,0,0
2025-05-11 23:30:00,3488,M30,1028,4,26,84.0,N,15,23,6,1,0,0
2025-05-11 23:45:00,3488,M30,1136,5,27,87.0,N,15,23,6,1,0,0
2025-05-12 00:00:00,3488,M30,900,2,21,87.0,N,15,0,0,0,0,0
2025-05-12 00:15:00,3488,M30,681,3,16,86.0,N,15,0,0,0,0,0
2025-05-12 00:30:00,3488,M30,688,2,18,85.0,N,15,0,0,0,0,0
2025-05-12 00:45:00,3488,M30,576,2,14,85.0,N,15,0,0,0,0,0
2025-05-12 01:00:00,3488,M30,536,2,14,88.0,N,15,1,0,0,0,0
2025-05-12 01:15:00,3488,M30,448,4,12,89.0,N,15,1,0,0,0,0
2025-05-12 01:30:00,3488,M30,437,1,11,87.0,N,15,1,0,0,0,0
2025-05-12 01:45:00,3488,M30,356,1,8,89.0,N,15,1,0,0,0,0
2025-05-12 02:00:00,3488,M30,248,2,7,85.0,N,15,2,0,0,0,0
2025-05-12 02:15:00,3488,M30,288,1,9,90.0,N,15,2,0,0,0,0
2025-05-12 02:30:00,3488,M30,218,0,7,89.0,N,14,2,0,0,0,0
2025-05-12 02:45:00,3488,M30,196,1,5,76.0,N,15,2,0,0,0,0
2025-05-12 03:00:00,3488,M30,173,1,6,88.0,N,15,3,0,0,0,0
2025-05-12 03:15:00,3488,M30,176,1,4,75.0,N,15,3,0,0,0,0
2025-05-12 03:30:00,3488,M30,196,0,3,87.0,N,15,3,0,0,0,0
2025-05-12 03:45:00,3488,M30,188,0,5,78.0,N,15,3,0,0,0,0
2025-05-12 04:00:00,3488,M30,164,0,3,84.0,N,15,4,0,0,0,0
2025-05-12 04:15:00,3488,M30,149,0,3,96.0,N,15,4,0,0,0,0
2025-05-12 04:30:00,3488,M30,200,0,5,88.0,N,15,4,0,0,0,0
2025-05-12 04:45:00,3488,M30,232,1,7,87.0,N,15,4,0,0,0,0
2025-05-12 05:00:00,3488,M30,151,0,7,83.0,N,15,5,0,0,0,0
2025-05-12 05:15:00,3488,M30,272,1,6,74.0,N,15,5,0,0,0,0
2025-05-12 05:30:00,3488,M30,324,1,8,89.0,N,15,5,0,0,0,0
2025-05-12 05:45:00,3488,M30,496,1,13,89.0,N,15,5,0,0,0,0
2025-05-12 06:00:00,3488,M30,580,1,15,92.0,N,15,6,0,0,0,0
2025-05-12 06:15:00,3488,M30,725,3,19,88.0,N,15,6,0,0,0,0
2025-05-12 06:30:00,3488,M30,912,3,24,87.0,N,15,6,0,0,0,0
2025-05-12 06:45:00,3488,M30,1056,3,25,87.0,N,15,6,0,0,0,0
2025-05-12 07:00:00,3488,M30,1108,4,27,87.0,N,15,7,0,0,1,0
2025-05-12 07:15:00,3488,M30,1272,5,32,86.0,N,15,7,0,0,1,0
2025-05-12 07:30:00,3488,M30,1316,5,32,88.0,N,15,7,0,0,1,0
2025-05-12 07:45:00,3488,M30,1584,5,39,86.0,N,15,7,0,0,1,0
2025-05-12 08:00:00,3488,M30,1793,8,44,84.0,N,15,8,0,0,1,0
2025-05-12 08:15:00,3488,M30,1708,6,41,83.0,N,15,8,0,0,1,0
2025-05-12 08:30:00,3488,M30,1608,7,39,84.0,N,15,8,0,0,1,0
2025-05-12 08:45:00,3488,M30,1684,6,39,85.0,N,15,8,0,0,1,0
2025-05-12 09:00:00,3488,M30,1752,6,42,83.0,N,15,9,0,0,1,0
2025-05-12 09:15:00,3488,M30,1808,7,44,85.0,N,15,9,0,0,1,0
2025-05-12 09:30:00,3488,M30,1792,6,43,84.0,N,15,9,0,0,1,0
2025-05-12 09:45:00,3488,M30,1544,5,37,84.0,N,15,9,0,0,1,0
2025-05-12 10:00:00,3488,M30,1755,6,41,81.0,N,15,10,0,0,0,0
2025-05-12 10:15:00,3488,M30,1661,6,40,83.0,N,15,10,0,0,0,0
2025-05-12 10:30:00,3488,M30,1732,7,42,81.0,N,15,10,0,0,0,0
2025-05-12 10:45:00,3488,M30,1700,6,41,84.0,N,15,10,0,0,0,0
2025-05-12 11:00:00,3488,M30,1704,6,41,82.0,N,15,11,0,0,0,0
2025-05-12 11:15:00,3488,M30,1780,7,43,82.0,N,15,11,0,0,0,0
2025-05-12 11:30:00,3488,M30,1804,7,43,80.0,N,15,11,0,0,0,0
2025-05-12 11:45:00,3488,M30,1900,7,46,80.0,N,15,11,0,0,0,0
2025-05-12 12:00:00,3488,M30,1924,8,46,81.0,N,15,12,0,0,0,0
2025-05-12 12:15:00,3488,M30,1940,9,47,80.0,N,15,12,0,0,0,0
2025-05-12 12:30:00,3488,M30,2076,9,49,82.0,N,15,12,0,0,0,0
2025-05-12 12:45:00,3488,M30,2060,8,49,80.0,N,15,12,0,0,0,0
2025-05-12 13:00:00,3488,M30,2068,9,49,78.0,N,15,13,0,0,0,0
2025-05-12 13:15:00,3488,M30,2196,11,53,78.0,N,15,13,0,0,0,0
2025-05-12 13:30:00,3488,M30,2212,9,53,78.0,N,15,13,0,0,0,0
2025-05-12 13:45:00,3488,M30,2372,9,56,78.0,N,15,13,0,0,0,0
2025-05-12 14:00:00,3488,M30,2364,9,56,77.0,N,15,14,0,0,1,0
2025-05-12 14:15:00,3488,M30,2573,13,60,78.0,N,15,14,0,0,1,0
2025-05-12 14:30:00,3488,M30,2700,11,64,76.0,N,15,14,0,0,1,0
2025-05-12 14:45:00,3488,M30,2628,11,61,75.0,N,15,14,0,0,1,0
2025-05-12 15:00:00,3488,M30,2704,11,62,78.0,N,15,15,0,0,1,0
2025-05-12 15:15:00,3488,M30,2657,11,61,76.0,N,15,15,0,0,1,0
2025-05-12 15:30:00,3488,M30,2612,11,60,78.0,N,15,15,0,0,1,0
2025-05-12 15:45:00,3488,M30,2352,9,55,77.0,N,15,15,0,0,1,0
2025-05-12 16:00:00,3488,M30,2136,8,53,77.0,N,15,16,0,0,1,0
